"_id","ability_1","ability_2","against_bug","against_dark","against_dragon","against_electric","against_fairy","against_fight","against_fire","against_flying","against_ghost","against_grass","against_ground","against_ice","against_normal","against_poison","against_psychic","against_rock","against_steel","against_water","atk","catch_rate","category","chinese_name","defense","english_name","exp_100","generation","hatch_time","height_m","hp","image_url","male_ratio","spatk","spdef","speed","total","type_1","type_2","weight_kg"
"731","銳利目光 或 連續攻擊","捡拾隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","75","33.3%","啄木鸟宝可梦","小笃儿","30","Pikipek","1,000,000","第七世代寶可夢","3855步","0.3","35","https://media.52poke.com/wiki/thumb/1/15/731Pikipek.png/600px-731Pikipek.png","50%","30","30","65","265","一般","飛行","1.2"
"732","锐利目光 或 连续攻击","捡拾隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","85","15.7%","喇叭喙宝可梦","喇叭啄鸟","50","Trumbeak","1,000,000","第七世代寶可夢","3855步","0.6","55","https://media.52poke.com/wiki/thumb/5/5c/732Trumbeak.png/500px-732Trumbeak.png","50%","40","50","75","355","一般","飛行","4.8"
"733","锐利目光 或 连续攻击","强行隱藏特性","1⁄2","1","1","2","1","1","1","1","0","1⁄2","0","2","1","1","1","2","1","1","120","5.9%","铳炮宝可梦","铳嘴大鸟","75","Toucannon","1,000,000","第七世代寶可夢","3855步","1.1","80","https://media.52poke.com/wiki/thumb/7/78/733Toucannon.png/500px-733Toucannon.png","50%","75","75","60","485","一般","飛行","6.0"
"734","蹲守 或 强壮之颚","适应力隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","70","33.3%","巡回宝可梦","猫鼬少","30","Yungoos","1,000,000","第七世代寶可夢","3855步","0.4","48","https://media.52poke.com/wiki/thumb/0/08/734Yungoos.png/500px-734Yungoos.png","50%","30","30","45","253","一般",,"6.0"
"735","蹲守 或 强壮之颚","适应力隱藏特性","1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","110","16.6%","蹲守宝可梦","猫鼬探长","60","Gumshoos","1,000,000","第七世代寶可夢","3855步","0.7","88","https://media.52poke.com/wiki/thumb/b/ba/735Gumshoos.png/500px-735Gumshoos.png","50%","55","60","45","418","一般",,"4.2"
"736","虫之预感",,"1","1","1","1","1","1⁄2","2","2","1","1⁄2","1⁄2","1","1","1","1","2","1","1","62","33.3%","幼虫宝可梦","强颚鸡母虫","45","Grubbin","1,000,000","第七世代寶可夢","3855步","0.4","47","https://media.52poke.com/wiki/thumb/1/14/736Grubbin.png/500px-736Grubbin.png","50%","55","45","46","300","蟲",,"4.4"
"737","蓄电池",,"1","1","1","1⁄2","1","1⁄2","2","1","1","1⁄2","1","1","1","1","1","2","1⁄2","1","82","15.7%","蓄电池宝可梦","虫电宝","95","Charjabug","1,000,000","第七世代寶可夢","3855步","0.5","57","https://media.52poke.com/wiki/thumb/e/ec/737Charjabug.png/500px-737Charjabug.png","50%","55","75","36","400","虫","电","0.5"
"738","飘浮",,"1","1","1","1⁄2","1","1⁄2","2","1","1","1⁄2","0","1","1","1","1","2","1⁄2","1","70","5.9%","锹形虫宝可梦","锹农炮虫","90","Vikavolt","1,000,000","第七世代寶可夢","3855步","1.5","77","https://media.52poke.com/wiki/thumb/4/4e/738Vikavolt.png/500px-738Vikavolt.png","50%","145","75","43","500","虫","电","5.0"
"739","怪力钳 或 铁拳","愤怒穴位隱藏特性","1⁄2","1⁄2","1","1","2","1","1","2","1","1","1","1","1","1","2","1⁄2","1","1","82","29.4%","拳斗宝可梦","好胜蟹","57","Crabrawler","1,000,000","第七世代寶可夢","5140步","0.6","47","https://media.52poke.com/wiki/thumb/9/98/739Crabrawler.png/500px-739Crabrawler.png","50%","42","47","63","338","格鬥",,"7.0"
"740","怪力钳 或 铁拳","愤怒穴位隱藏特性","1⁄2","1⁄2","1","1","2","2","2","2","1","1","1","1⁄2","1","1","2","1","2","1","132","7.8%","毛蟹宝可梦","好胜毛蟹","77","Crabominable","1,000,000","第七世代寶可夢","5140步","1.7","97","https://media.52poke.com/wiki/thumb/1/17/740Crabominable.png/500px-740Crabominable.png","50%","62","67","43","478","格鬥","冰","180"
"741","舞者",,"1⁄4","1","1","2","1⁄2","1⁄2","1⁄2","1","1","1⁄4","0","1","1","1","1","4","1⁄2","2","70","5.9%","舞蹈宝可梦","花舞鸟","70","Oricorio","1,000,000","第七世代寶可夢","5140步","0.6","75","https://media.52poke.com/wiki/thumb/e/ed/741Oricorio-Baile.png/600px-741Oricorio-Baile.png","25%","98","70","93","476","火","飛行","3.4"
"742","采蜜 或 鳞粉","甜幕隱藏特性","1⁄2","1⁄2","0","1","1","1⁄4","2","2","1","1⁄2","1⁄2","1","1","2","1","2","2","1","45","24.8%","蜂虻宝可梦","萌虻","40","Cutiefly","1,000,000","第七世代寶可夢","5140步","0.1","40","https://media.52poke.com/wiki/thumb/f/fa/742Cutiefly.png/500px-742Cutiefly.png","50%","55","40","84","304","虫","妖精","0.2"
"743","采蜜 或 鳞粉","甜幕隱藏特性","1⁄2","1⁄2","0","1","1","1⁄4","2","2","1","1⁄2","1⁄2","1","1","2","1","2","2","1","55","9.8%","蜂虻宝可梦","蝶结萌虻","60","Ribombee","1,000,000","第七世代寶可夢","5140步","0.2","60","https://media.52poke.com/wiki/thumb/e/e4/743Ribombee.png/500px-743Ribombee.png","50%","95","70","124","464","虫","妖精","0.5"
"744","锐利目光 或 干劲","不屈之心隱藏特性","1","1","1","1","1","2","1⁄2","1⁄2","1","2","2","1","1⁄2","1⁄2","1","1","2","2","65","24.8%","小狗宝可梦","岩狗狗","40","Rockruff","1,000,000","第七世代寶可夢","3855步","0.5","45","https://media.52poke.com/wiki/thumb/5/51/744Rockruff.png/500px-744Rockruff.png","50%","30","40","60","280","岩石",,"9.2"
"745","锐利目光 或 拨沙","不屈之心隱藏特性","1","1","1","1","1","2","1⁄2","1⁄2","1","2","2","1","1⁄2","1⁄2","1","1","2","2","115","11.8%","狼宝可梦","鬃岩狼人","65","Lycanroc","1,000,000","第七世代寶可夢","3855步","0.8","75","https://media.52poke.com/wiki/thumb/b/b5/745Lycanroc-Midday.png/600px-745Lycanroc-Midday.png","50%","55","65","112","487","岩石",,"5.0"
"746","鱼群",,"1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","20","7.8%","小鱼宝可梦","弱丁鱼","20","Wishiwashi","800,000","第七世代寶可夢","3855步","0.2","45","https://media.52poke.com/wiki/thumb/1/18/746Wishiwashi-Solo.png/600px-746Wishiwashi-Solo.png","50%","25","25","40","175","水",,"0.3"
"747","不仁不义 或 柔软","再生力隱藏特性","1⁄2","1","1","2","1⁄2","1⁄2","1⁄2","1","1","1","2","1⁄2","1","1⁄2","2","1","1⁄2","1⁄2","53","24.8%","非星宝可梦","好坏星","62","Mareanie","1,000,000","第七世代寶可夢","5140步","0.4","50","https://media.52poke.com/wiki/thumb/d/d3/747Mareanie.png/500px-747Mareanie.png","50%","43","52","45","305","毒","水","8.0"
"748","不仁不义 或 柔软","再生力隱藏特性","1⁄2","1","1","2","1⁄2","1⁄2","1⁄2","1","1","1","2","1⁄2","1","1⁄2","2","1","1⁄2","1⁄2","63","9.8%","非星宝可梦","超坏星","152","Toxapex","1,000,000","第七世代寶可夢","5140步","0.7","50","https://media.52poke.com/wiki/thumb/0/06/748Toxapex.png/500px-748Toxapex.png","50%","53","142","35","495","毒","水","4.5"
"749","我行我素 或 持久力","精神力隱藏特性","1","1","1","0","1","1","1","1","1","2","1","2","1","1⁄2","1","1⁄2","1","2","100","24.8%","驴宝可梦","泥驴仔","70","Mudbray","1,000,000","第七世代寶可夢","5140步","1.0","70","https://media.52poke.com/wiki/thumb/1/12/749Mudbray.png/500px-749Mudbray.png","50%","45","55","45","385","地面",,"110"
"750","我行我素 或 持久力","精神力隱藏特性","1","1","1","0","1","1","1","1","1","2","1","2","1","1⁄2","1","1⁄2","1","2","125","7.8%","挽马宝可梦","重泥挽马","100","Mudsdale","1,000,000","第七世代寶可夢","5140步","2.5","100","https://media.52poke.com/wiki/thumb/f/f7/750Mudsdale.png/500px-750Mudsdale.png","50%","55","85","35","500","地面",,"920"
"751","水泡","储水隱藏特性","1","1","1","2","1","1⁄2","1","2","1","1","1⁄2","1⁄2","1","1","1","2","1⁄2","1⁄2","40","26.1%","水泡宝可梦","滴蛛","52","Dewpider","1,000,000","第七世代寶可夢","3855步","0.3","38","https://media.52poke.com/wiki/thumb/2/29/751Dewpider.png/500px-751Dewpider.png","50%","40","72","27","269","水","蟲","4.0"
"752","水泡","储水隱藏特性","1","1","1","2","1","1⁄2","1","2","1","1","1⁄2","1⁄2","1","1","1","2","1⁄2","1⁄2","70","13.1%","水泡宝可梦","滴蛛霸","92","Araquanid","1,000,000","第七世代寶可夢","3855步","1.8","68","https://media.52poke.com/wiki/thumb/8/82/752Araquanid.png/500px-752Araquanid.png","50%","50","132","42","454","水","蟲","2.0"
"753","叶子防守","唱反调隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","55","24.8%","镰草宝可梦","伪螳草","35","Fomantis","1,000,000","第七世代寶可夢","5140步","0.3","40","https://media.52poke.com/wiki/thumb/1/10/753Fomantis.png/500px-753Fomantis.png","50%","50","35","35","250","草",,"1.5"
"754","叶子防守","唱反调隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","105","9.8%","花镰宝可梦","兰螳花","90","Lurantis","1,000,000","第七世代寶可夢","5140步","0.9","70","https://media.52poke.com/wiki/thumb/1/19/754Lurantis.png/500px-754Lurantis.png","50%","80","90","45","480","草",,"8.5"
"755","发光 或 孢子","雨盘隱藏特性","1","1⁄2","0","1⁄2","1","1⁄2","2","2","1","1⁄2","1⁄2","2","1","4","1","1","2","1⁄2","35","24.8%","发光宝可梦","睡睡菇","55","Morelull","1,000,000","第七世代寶可夢","5140步","0.2","40","https://media.52poke.com/wiki/thumb/c/c9/755Morelull.png/500px-755Morelull.png","50%","65","75","15","285","草","妖精","1.5"
"756","发光 或 孢子","雨盘隱藏特性","1","1⁄2","0","1⁄2","1","1⁄2","2","2","1","1⁄2","1⁄2","2","1","4","1","1","2","1⁄2","45","9.8%","发光宝可梦","灯罩夜菇","80","Shiinotic","1,000,000","第七世代寶可夢","5140步","1.0","60","https://media.52poke.com/wiki/thumb/3/36/756Shiinotic.png/500px-756Shiinotic.png","50%","90","100","30","405","草","妖精","1.5"
"757","腐蚀","迟钝隱藏特性","1⁄4","1","1","1","1⁄4","1⁄2","1⁄2","1","1","1⁄4","4","1⁄2","1","1⁄2","2","2","1⁄2","2","44","15.7%","毒蜥宝可梦","夜盗火蜥","40","Salandit","1,000,000","第七世代寶可夢","5140步","0.6","48","https://media.52poke.com/wiki/thumb/2/27/757Salandit.png/500px-757Salandit.png","87.5%","71","40","77","320","毒","火","4.8"
"758","腐蚀","迟钝隱藏特性","1⁄4","1","1","1","1⁄4","1⁄2","1⁄2","1","1","1⁄4","4","1⁄2","1","1⁄2","2","2","1⁄2","2","64","5.9%","毒蜥宝可梦","焰后蜥","60","Salazzle","1,000,000","第七世代寶可夢","5140步","1.2","68","https://media.52poke.com/wiki/thumb/7/72/758Salazzle.png/500px-758Salazzle.png","100%","111","60","117","480","毒","火","2.2"
"759","毛茸茸 或 笨拙","迷人之躯隱藏特性","1⁄2","1⁄2","1","1","2","2","1","2","0","1","1","1","1","1","2","1⁄2","1","1","75","18.3%","抓狂宝可梦","童偶熊","50","Stufful","1,000,000","第七世代寶可夢","3855步","0.5","70","https://media.52poke.com/wiki/thumb/e/e5/759Stufful.png/500px-759Stufful.png","50%","45","50","50","340","一般","格鬥","6.8"
"760","毛茸茸 或 笨拙","紧张感隱藏特性","1⁄2","1⁄2","1","1","2","2","1","2","0","1","1","1","1","1","2","1⁄2","1","1","125","9.2%","强臂宝可梦","穿着熊","80","Bewear","1,000,000","第七世代寶可夢","3855步","2.1","120","https://media.52poke.com/wiki/thumb/a/a4/760Bewear.png/500px-760Bewear.png","50%","55","60","60","500","一般","格鬥","135"
"761","叶子防守 或 迟钝","甜幕隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","30","30.7%","水果宝可梦","甜竹竹","38","Bounsweet","1,059,860","第七世代寶可夢","5140步","0.3","42","https://media.52poke.com/wiki/thumb/a/a1/761Bounsweet.png/500px-761Bounsweet.png","100%","30","38","32","210","草",,"3.2"
"762","叶子防守 或 迟钝","甜幕隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","40","15.7%","水果宝可梦","甜舞妮","48","Steenee","1,059,860","第七世代寶可夢","5140步","0.7","52","https://media.52poke.com/wiki/thumb/7/78/762Steenee.png/500px-762Steenee.png","100%","40","48","62","290","草",,"6.0"
"763","叶子防守 或 女王的威严","甜幕隱藏特性","2","1","1","1⁄2","1","1","2","2","1","1⁄2","1⁄2","2","1","2","1","1","1","1⁄2","120","5.9%","水果宝可梦","甜冷美后","98","Tsareena","1,059,860","第七世代寶可夢","5140步","1.2","72","https://media.52poke.com/wiki/thumb/2/23/763Tsareena.png/500px-763Tsareena.png","100%","50","98","72","510","草",,"1.4"
"764","花幕 或 先行治疗","自然回复隱藏特性","1⁄2","1⁄2","0","1","1","1⁄2","1","1","1","1","1","1","1","2","1","1","2","1","52","7.8%","摘花宝可梦","花疗环环","90","Comfey","800,000","第七世代寶可夢","5140步","0.1","51","https://media.52poke.com/wiki/thumb/c/c9/764Comfey.png/500px-764Comfey.png","25%","82","110","100","485","妖精",,"0.3"
"765","精神力 或 心灵感应","共生隱藏特性","2","2","1","1","1","1","1","1","0","1","1","1","1","1","1⁄2","1","1","1","60","5.9%","贤者宝可梦","智挥猩","80","Oranguru","1,250,000","第七世代寶可夢","5140步","1.5","90","https://media.52poke.com/wiki/thumb/d/d8/765Oranguru.png/500px-765Oranguru.png","50%","90","110","60","490","一般","超能力","6.0"
"766","接球手","不服输隱藏特性","1⁄2","1⁄2","1","1","2","1","1","2","1","1","1","1","1","1","2","1⁄2","1","1","120","5.9%","配合宝可梦","投掷猴","90","Passimian","1,250,000","第七世代寶可夢","2570步","2.0","100","https://media.52poke.com/wiki/thumb/b/ba/766Passimian.png/500px-766Passimian.png","50%","40","60","80","490","格鬥",,"2.8"
"767","跃跃欲逃",,"1","1","1","2","1","1⁄2","1","2","1","1","1⁄2","1⁄2","1","1","1","2","1⁄2","1⁄2","35","11.8%","疾行宝可梦","胆小虫","40","Wimpod","1,000,000","第七世代寶可夢","5140步","0.5","25","https://media.52poke.com/wiki/thumb/e/ef/767Wimpod.png/500px-767Wimpod.png","50%","20","30","80","230","蟲","水","2.0"
"768","危险回避",,"1","1","1","2","1","1⁄2","1","2","1","1","1⁄2","1⁄2","1","1","1","2","1⁄2","1⁄2","125","5.9%","装甲宝可梦","具甲武者","140","Golisopod","1,000,000","第七世代寶可夢","5140步","2.0","75","https://media.52poke.com/wiki/thumb/b/b6/768Golisopod.png/500px-768Golisopod.png","50%","60","90","40","530","蟲","水","108"
"769","遇水凝固","沙隐隱藏特性","1⁄2","2","1","0","1","0","1","1","2","2","1","2","0","1⁄4","1","1⁄2","1","2","55","18.3%","沙丘宝可梦","沙丘娃","80","Sandygast","1,000,000","第七世代寶可夢","3855步","0.5","55","https://media.52poke.com/wiki/thumb/f/f0/769Sandygast.png/500px-769Sandygast.png","50%","70","45","15","320","幽靈","地面","0.0"
"770","遇水凝固","沙隐隱藏特性","1⁄2","2","1","0","1","0","1","1","2","2","1","2","0","1⁄4","1","1⁄2","1","2","75","7.8%","沙堡宝可梦","噬沙堡爷","110","Palossand","1,000,000","第七世代寶可夢","3855步","1.3","85","https://media.52poke.com/wiki/thumb/3/32/770Palossand.png/500px-770Palossand.png","50%","100","75","35","480","幽靈","地面","250"
"771","飞出的内在物","纯朴隱藏特性","1","1","1","2","1","1","1⁄2","1","1","2","1","1⁄2","1","1","1","1","1⁄2","1⁄2","60","7.8%","海参宝可梦","拳海参","130","Pyukumuku","800,000","第七世代寶可夢","3855步","0.3","55","https://media.52poke.com/wiki/thumb/4/4f/771Pyukumuku.png/500px-771Pyukumuku.png","50%","30","130","5","410","水",,"1.2"
"772","战斗盔甲",,"1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","95","0.4%","人工宝可梦","属性：空","95","Type: Null","1,250,000","第七世代寶可夢","30840步","1.9","95","https://media.52poke.com/wiki/thumb/f/fd/772Type_Null.png/500px-772Type_Null.png","无性别","95","95","59","534","一般",,"120"
"773","ＡＲ系统",,"1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","95","0.4%","人工宝可梦","银伴战兽","95","Silvally","1,250,000","第七世代寶可夢","30840步","2.3","95","https://media.52poke.com/wiki/thumb/b/be/773Silvally.png/500px-773Silvally.png","无性别","95","95","95","570","一般",,"100"
"774","界限盾壳",,"1⁄2","1","1","2","1","1","1⁄2","1⁄2","1","1","0","2","1⁄2","1⁄2","1","2","2","2","60","3.9%","流星宝可梦","小陨星","100","Minior","1,059,860","第七世代寶可夢","6425步","0.3","60","https://media.52poke.com/wiki/thumb/9/90/774Minior.png/640px-774Minior.png","无性别","60","100","60","440","岩石","飛行","0.0"
"775","绝对睡眠",,"1","1","1","1","1","2","1","1","0","1","1","1","1","1","1","1","1","1","115","5.9%","半梦半醒宝可梦","树枕尾熊","65","Komala","1,250,000","第七世代寶可夢","5140步","0.4","65","https://media.52poke.com/wiki/thumb/7/7d/775Komala.png/500px-775Komala.png","50%","75","95","65","480","一般",,"9.9"
"776","硬壳盔甲",,"1⁄2","1","2","1⁄2","1","1","1⁄4","1","1","1⁄4","2","1","1","1","1","2","1⁄2","1","78","9.2%","爆炸龟宝可梦","爆焰龟兽","135","Turtonator","1,000,000","第七世代寶可夢","5140步","2.0","60","https://media.52poke.com/wiki/thumb/1/15/776Turtonator.png/500px-776Turtonator.png","50%","91","85","36","485","火","龍","212"
"777","铁刺 或 避雷针","结实隱藏特性","1⁄2","1","1⁄2","0","1⁄2","2","2","1⁄4","1","1⁄2","4","1⁄2","1⁄2","0","1⁄2","1⁄2","1⁄4","1","98","23.5%","蜷缩宝可梦","托戈德玛尔","63","Togedemaru","1,000,000","第七世代寶可夢","2570步","0.3","65","https://media.52poke.com/wiki/thumb/5/5a/777Togedemaru.png/500px-777Togedemaru.png","50%","40","73","96","435","电","钢","3.3"
"778","画皮",,"1⁄4","1","0","1","1","0","1","1","2","1","1","1","0","1","1","1","2","1","90","5.9%","画皮宝可梦","谜拟Ｑ","80","Mimikyu","1,000,000","第七世代寶可夢","5140步","0.2","55","https://media.52poke.com/wiki/thumb/9/9b/778Mimikyu.png/500px-778Mimikyu.png","50%","50","105","96","476","幽靈","妖精","0.7"
"779","鮮艷之軀 或 强壮之颚","奇迹皮肤隱藏特性","2","2","1","2","1","1⁄2","1⁄2","1","2","2","1","1⁄2","1","1","1⁄2","1","1⁄2","1⁄2","105","10.5%","磨牙宝可梦","磨牙彩皮鱼","70","Bruxish","1,000,000","第七世代寶可夢","3855步","0.9","68","https://media.52poke.com/wiki/thumb/9/92/779Bruxish.png/500px-779Bruxish.png","50%","70","70","92","475","水","超能力","9.0"
"780","怒火冲天 或 食草","无关天气隱藏特性","1","1","2","1⁄2","2","2","1⁄2","1","0","0","1","2","1","1","1","1","1","1⁄2","60","9.2%","悠游宝可梦","老翁龙","85","Drampa","1,000,000","第七世代寶可夢","5140步","3.0","78","https://media.52poke.com/wiki/thumb/d/dc/780Drampa.png/500px-780Drampa.png","50%","135","91","36","485","一般","龙","185"
